목록키,기관구분,기관명,목록명,목록설명,조회수,분류체계,키워드
15106634,소속단체,한국교육학술정보원,한국교육학술정보원_시간표강의실정보,"본 데이터셋은 17개 시도의 교육청에 따른 학교의 시간표 강의실 정보를 open api로 제공합니다. 이는 각 시도의 교육청 코드를 기준으로 분류되어 있습니다. 이에 대한 데이터는 시도교육청명, 표준학교코드 학교명, 학년도, 학년, 학기, 학교과정명, 주야과정명, 계열명(일반계,공업계 등), 학과명(7차 일반), 강의실명, 수정일로 분류되어 호출됩니다. 이 데이터들은 포털에서 데이터셋을 검색할 수 있는 조건이 되며 이 중 하나 이상를 선택하여 입력하여 검색할 수 있습니다. 단, 시도교육청 코드는 반드시 입력해야 하는 필수값입니다.",1265,교육 - 유아및초·중등교육,"시간표강의실정보,강의실정보,시간표정보"
15020786,소속단체,한국교육학술정보원,한국교육학술정보원_유치원 공시정보,"전국 국/공/사립 유치원의 기본현황, 건물현황 등을 조회하는 공시정보 조회서비스",5953,교육 - 유아및초·중등교육,"유치원공시정보,유치원알리미,유치원"
15097531,소속단체,한국교육학술정보원,한국교육학술정보원_교원원격교육연수 과정정보,"교육부 인가 원격교육연수원, 중앙교육연수원, 17개 시도 교육청 운영  교원 원격연수 과정 정보를 제공하는 것으로 연수과정명, 연수 차시, 연수기관명 등을 제공함",1756,교육 - 유아및초·중등교육,"교원,원격,연수"
15090578,소속단체,한국교육학술정보원,한국교육학술정보원_학교별순세계잉여금,"학교별 순세계 잉여금 관련 데이터를 제공하고 있습니다. 회계년도, 층화추출학교ID, 시도명, 시군구명, 학교별순세계잉여금 등 관련 내용을 포함하고 있습니다.",679,교육 - 유아및초·중등교육,"학교회계,이자,수입"
15090580,소속단체,한국교육학술정보원,한국교육학술정보원_학교세입세출결산,"학교 세입, 세출 결산 관련 데이터를 제공하고 있습니다. 회계년도, 층화추출학교ID, 시도명, 시군구명,  세입세출결산 등 관련 내용을 포함하고 있습니다.<br/>",586,교육 - 유아및초·중등교육,"학교,세입,세출"
15043458,소속단체,한국교육학술정보원,한국교육학술정보원_학교온 온라인 학습 콘텐츠 현황(목록에서 찾기),"온라인 학습 통합 지원 사이트 ""학교온(On)""에서 제공되는 온라인 학습 콘텐츠 현황을 제공하고 있으며 상세 항목으로는 '학교급, 학년, 학과목, 출처, 링크'를 포함하고 있습니다.",2471,교육 - 유아및초·중등교육,"온라인학습,교육콘텐츠,학교온"
15090141,소속단체,한국교육학술정보원,한국교육학술정보원_지방교육재정알리미_신설예정학교,"지방교육재정알리미에서는 시·도 교육청별 신설예정인 학교에 대한 일반현황(개교예정년월, 학교급, 완성학급수, 주소 등)을 제공하고 있습니다.",914,교육 - 유아및초·중등교육,"지방교육재정,신설예정학교,교육청"
15090148,소속단체,한국교육학술정보원,한국교육학술정보원_지방교육재정알리미_폐교정보,"지방교육재정알리미에서는 시·도별 폐교정보(폐교연도, 해당 교육지원청, 급별, 건물연면적, 대지, 주소 등)를 제공하고 있습니다.",934,교육 - 유아및초·중등교육,"지방재정교육알리미,폐교정보,교육청"
15090153,소속단체,한국교육학술정보원,한국교육학술정보원_지방교육재정알리미_학교일반현황,"지방교육재정알리미에서는 학교일반현황 정보를 제공하고 있습니다. 설립구분, 학교급, 관할교육청, 주소 등 일반현황을 포함하며 예산, 결산 등 관련 정보를 제공하고 있습니다.",776,교육 - 유아및초·중등교육,"지방교육재정,학교정보,예산"
15090172,소속단체,한국교육학술정보원,한국교육학술정보원_지방교육재정알리미_일반교육통계,"지방교육재정알리미에서는 해당연도별 집계된 시·도교육청 학교급별 공·사립 학교 수, 학급 수, 학생 수 등 일반교육통계 정보를 제공하고 있습니다.",771,교육 - 유아및초·중등교육,"지방교육,시·도교육청,학교"
15090206,소속단체,한국교육학술정보원,한국교육학술정보원_지방교육재정알리미_예산공시,지방교육재정알리미는 국민들이 지방교육재정에 대해 쉽고 편리하고 파악할 수 있도록 관련 정보를 제공하고 있습니다. 예산공시 관련 자료를 제공합니다.,935,교육 - 유아및초·중등교육,"지방교육,재정,예산자료"
15090208,소속단체,한국교육학술정보원,한국교육학술정보원_지방교육재정알리미_결산공시,지방교육재정알리미는 국민들이 지방교육재정에 대해 쉽고 편리하고 파악할 수 있도록 관련 정보를 제공하고 있습니다. 결산공시 관련 자료를 제공합니다.,809,교육 - 유아및초·중등교육,"지방교육,재정,결산자료"
15090212,소속단체,한국교육학술정보원,한국교육학술정보원_학교알리미_학교별 공시정보,학교알리미는 초중등학교 정보공시제를 통한 교육의 투명성 제고 및 국민의 알 권리 보장을 위해 학교의 주요 정보들을 제공하고 있습니다. 학교별 공시정보를 제공합니다.,2268,교육 - 유아및초·중등교육,"교육부,정보공시,학교정보"
15090215,소속단체,한국교육학술정보원,한국교육학술정보원_학교알리미_지역별 공시정보,학교알리미는 초중등학교 정보공시제를 통한 교육의 투명성 제고 및 국민의 알 권리 보장을 위해 학교의 주요 정보들을 제공하고 있습니다. 지역별 공시정보를 제공합니다.<br/>,1325,교육 - 유아및초·중등교육,"정보공시,교육,지역정보"
15068997,소속단체,한국교육학술정보원,한국교육학술정보원_한국교육학술정보원_학교기본정보,"학교 기본정보에 대한 학교명, 소재지, 주소, 전화번호, 홈페이지주소, 남녀공학여부, 주야구분, 개교기념일 등을 확인할 수 있는 현황입니다.",2596,교육 - 유아및초·중등교육,"학교정보,KERIS,학교찾기"
15067224,소속단체,한국교육학술정보원,한국교육학술정보원_원격교육 경험 및 인식조사 설문지,2020년 KERIS에서 수행한 'COVID-19 대응 원격교육 실태 분석 및 질적 연구'를 위한 설문지,2886,교육 - 유아및초·중등교육,"원격교육,에듀테크,설문지"
15066734,소속단체,한국교육학술정보원,한국교육학술정보원_건강상태 자가진단 설문 내용(학생),건강상태 자가진단(교육부) 어플의 학생용 설문 내용,2520,교육 - 유아및초·중등교육,"건강상태 자가진단,설문,코로나19"
15066735,소속단체,한국교육학술정보원,한국교육학술정보원_건강상태 자가진단 설문 내용(교직원),건강상태 자가진단(교육부) 어플의 교직원용 설문 내용,1849,교육 - 유아및초·중등교육,"건강상태 자가진단,교육부,코로나19"
15066766,소속단체,한국교육학술정보원,한국교육학술정보원_초중등학교 디지털교육 전환 지표,2020년도 KERIS에서 수행한 이슈리포트를 통해 개발한 2020년도 초중등학교 디지털교육 전환 지표,2180,교육 - 유아및초·중등교육,"디지털전환,디지털교육,디지털교육 전환 지표"
15045292,소속단체,한국교육학술정보원,한국교육학술정보원_기초학력 진단-보정 시스템 설문조사,기초학력 진단-보정 시스템의 사용자 인터페이스 만족도 조사,3147,교육 - 유아및초·중등교육,"설문조사,설문지,교육정보화"
15045290,소속단체,한국교육학술정보원,한국교육학술정보원_다문화 학생의 정보격차 실태조사 설문지,"소외계층 학생의 정보격차 해소를 위한 교육정보화 정책방안 연구(KERIS, 2015)의 일환으로 실시한 정보격차 실태조사 설문지입니다.",3612,교육 - 유아및초·중등교육,"설문조사,설문지,교육정보화"
15045291,소속단체,한국교육학술정보원,한국교육학술정보원_초중등학교 교육정보화 수준측정 조사 설문지,"전국 초중등학교를 대상으로 실시한 ""2015년도 교육정보화 수준측정 조사"" 설문지 table입니다.",2508,교육 - 유아및초·중등교육,"설문조사,설문지,교육정보화"
15048968,소속단체,한국교육학술정보원,한국교육학술정보원_특수학교 시간표 정보_일간,"특수학교 학년도, 학교, 학기, 학년, 과정, 강의실, 교시별 시간표 수업내용을 확인할 수 있는 현황입니다.",2836,교육 - 유아및초·중등교육,"시간표,학교,수업내용"
15048969,소속단체,한국교육학술정보원,한국교육학술정보원_고등학교 시간표 정보_일간,"고등학교 학년도, 학교, 계열, 학과, 학기, 학년, 강의실, 교시별 시간표 수업내용을 확인할 수 있는 현황입니다.",3648,교육 - 유아및초·중등교육,"시간표,학교,수업내용"
15048970,소속단체,한국교육학술정보원,한국교육학술정보원_중학교 시간표 정보_일간,"중학교 학년도, 학교, 학기, 학년, 반, 교시별 시간표 수업내용을 확인할 수 있는 현황입니다.",4165,교육 - 유아및초·중등교육,"시간표,학교,수업내용"
15005015,소속단체,한국교육학술정보원,한국교육학술정보원_학사일정,"학년도, 학교별 주요 행사 정보에 대한 학사일자, 행사명, 행사내용, 학년별 행사여부 등의 현황입니다.",2427,교육 - 유아및초·중등교육,"학교일정,행사명,학사상세일정"
15037293,소속단체,한국교육학술정보원,한국교육학술정보원_반정보,"학교명 등의 검색 조건을 선택하여 반정보를 검색할 수 있으며 반정보 데이터셋을 이용하여 초등학교, 중학교 시간표 조회시 반정보를 콤보박스로 만들어 조회 조건으로 사용 할 수 있습니다.",2089,교육 - 유아및초·중등교육,"학교명,반,학과명"
15037294,소속단체,한국교육학술정보원,한국교육학술정보원_학원교습소정보,"개설되어있는 학원 및 교습소의 학원명, 휴원일자, 등록상태, 정원, 분야, 계열 및 과정등을 확인할 수 있으며 수강료 공개여부에 따라 수강료 내용을 확인할 수 있습니다.",3394,교육 - 유아및초·중등교육,"학원,교습소,교습과정"
15037296,소속단체,한국교육학술정보원,한국교육학술정보원_학교계열정보,"학교명 등의 검색 조건을 선택하여 학교계열정보를 검색할 수 있으며 학교계열정보 데이터셋을 이용하여 고등학교, 특수학교 시간표 조회시 학교계열정보를 콤보박스로 만들어 조회 조건으로 사용 할 수 있습니다.",2078,교육 - 유아및초·중등교육,"학교명,계열명,학교정보"
15037297,소속단체,한국교육학술정보원,한국교육학술정보원_학교학과정보,"학교명 등의 검색 조건을 선택하여 학교학과정보를 검색 할 수 있으며 학교학과정보 데이터셋을 이용하여 고등학교, 특수학교 시간표 조회시 학교학과정보를 콤보박스로 만들어 조회 조건으로 사용할 수 있습니다.",2322,교육 - 유아및초·중등교육,"학교,학과,학교명"
15048967,소속단체,한국교육학술정보원,한국교육학술정보원_초등학교 시간표 정보_일간,"초등학교의 학년도, 학교, 학기, 학년, 반, 교시별 시간표 수업내용을 확인할 수 있는 현황입니다",6001,교육 - 유아및초·중등교육,"시간표,학교,수업내용"
15057312,소속단체,한국교육학술정보원,한국교육학술정보원_교과학습자료(에듀넷),"초중등 교육과정에서 활용 가능한 교과학습용 멀티미디어(교과 단원별 학습용 자료, 평가문항 등)",4540,교육 - 유아및초·중등교육,교과@수업자료@초중등
15058918,소속단체,한국교육학술정보원,한국교육학술정보원_교과주제별 학습자료(에듀넷),"초중등 교육과정에서 활용 가능한 교과학습용 멀티미디어(교과 단원별 학습용 자료, 평가문항 등)",3037,교육 - 유아및초·중등교육,교과@수업자료@초중등
3068658,소속단체,한국교육학술정보원,한국교육학술정보원_교과외 교육 자료,"교과별 수업활동외 활용가능한 교육용자료 (특별 활동, 재량학습, 진로교육 등)",2433,교육 - 유아및초·중등교육,진로직업@창의인성@학습자료
15116988,소속단체,한국장학재단,한국장학재단_학자금지원정보(고등학생),"한국장학재단, 전국 지자체, 민간장학재단 등에서 고등학생을 대상으로 지원하는 학자금 정보(운영기관, 상품명, 상품구분, 학자금 지원 유형, 신청대상, 신청기간, 지원금액, 지원인원 등)입니다.<br/>학자금 지원정보(고등학생)에 관한 자세한 정보는 재단 홈페이지(https://portal.kosaf.go.kr/CO/jspAction.do?forwardOnlyFlag=N&forwardPage=pt/sm/cstmdsgngoods/PTSMCstmDsgnGoods_11M&beanName=PTSMCstmDsgnHgscGoodsSVC&methodName=getItgnSrchCstmDsgnGoodsList&inputVOName=kr.go.kosaf.portal.pt.sm.cstmdsgnhgscgoods.svc.PTSMCstmDsgnHgscGoodsSVO&ignoreSession=Y&no=1&lgclMenuClssCd=ss02&smclMenuClssCd=ss0205&naviParam=MK,01,01,05)를 참고바랍니다.",301,교육 - 유아및초·중등교육,"장학금,학자금지원,스마트맞춤설계"
15091298,유관기관,한국과학창의재단,한국과학창의재단_인공지능(AI)교육 선도학교 지정 정보,"인공지능(AI)교육 선도학교로 지정된 학교명, 학교급, 유형, 소속지역 등으로 해당학교가 유관 사업에 참여하는지 여부 등 또한 파악할 수 있어서 AI교육을 주도하는 지역·학교 등에  대한 연구 자료로 활용될 수 있음",5909,교육 - 유아및초·중등교육,"교육,인공지능,선도학교"
15091282,유관기관,한국과학창의재단,한국과학창의재단_소프트웨어(SW)영재학급 사업 운영 정보,"소프트웨어(SW) 영재학급 사업 운영 정보로 해당 학교, 수혜자 학생 수 등 기초데이터를 담음<br/><br/>해당 데이터가 보유한 칼럼은 다음과 같습니다.<br/>칼럼명: 구분, 학교명, 지역, 사업기간, 학교급, 수혜학생수",990,교육 - 유아및초·중등교육,"정보/통신,소프트웨어,달리 분류되지 않는 소프트웨어"
15098634,유관기관,한국교육개발원,한국교육개발원_위(Wee) 프로젝트 사업기관 현황,"2021년 위프로젝트 현황 조사(조사기준일: 2021년 4월 1일)에서 발췌한 가정형 위(Wee) 센터, 병원형 위(Wee)센터, 위(Wee) 스쿨의 지역별 기관명 자료입니다.",1499,교육 - 유아및초·중등교육,"가정형 위(Wee)센터,병원형 위(Wee)센터,위(Wee) 스쿨"
15073327,유관기관,한국교육개발원,한국교육개발원_2017년 기본연구_교육개혁 전망과 과제(II): 초·중등교육영역,"한국 초·중등교육이 개인의 잠재력 개발과 사회의 지속가능 발전에 기여하는 교육이 되어 학습자 모두 새로운 가치 창출을 할 수 있는 창의적 인재로 성장할 수 있도록, 무엇보다 학습자가 학습의 즐거움을 느끼는 교육이 되는데 그 혁신의 초점을 둔 연구이다. <br/><br/><br/><br/>",1705,교육 - 유아및초·중등교육,"교육개혁,학습자맞춤형교육,지능정보기술의 교육적 활용"
15073284,유관기관,한국교육개발원,"한국교육개발원_2017년 기본연구_중학생의 성장과정 분석: 학교, 가정, 지역사회를 중심으로(II)",성장과정의 역동성과 맥락성을 구체적으로 담아내기 위해서 4년간의 질적 종단연구를 연구방법으로 채택한 연구이다. <br/>,1705,교육 - 유아및초·중등교육,"중학생,성장과정,가정-학교-지역사회"
15073280,유관기관,한국교육개발원,한국교육개발원_2017년 기본연구_초등학생 학교폭력 실태와 대응 방안,"기존의 학교폭력 실태조사를 최소한으로 개선하면서 조사대상을 초등학교 3학년까지 확대하여 초등학생의 학교폭력 실태와 관련자들의 개인 및 사회관계적 특성을 파악하고, 조사 결과를 바탕으로 초등학생 중심의 학교폭력 대응 방안 마련을 위한 기초적인 제안을 한 연구이다.<br/>",2683,교육 - 유아및초·중등교육,"학교안전,화재안전,소방점검"
15073283,유관기관,한국교육개발원,한국교육개발원_2017년 기본연구_2017 한국교육종단연구 - 한국교육종단연구2013: 중학생의 교육경험과 교육성과(Ⅱ),"2013 코호트의 1~4차년도 데이터를 활용하여 중학생의 교육경험과 교육성과를 분석한 심층분석보고서, 2013 코호트의 1~4차년도 데이터를 활용하여 중학생의 교육 경험과 성장을 분석한 기초분석보고서, 중학교 3학년으로 성장·발달한 2013 코호트에 대한 5차년도 조사 결과를 담은 조사개요보고서, 2005 코호트의 1~10차년도 데이터를 활용하여 성인기의 인지적·비인지적 성장과 발달을 분석한 기초분석보고서이다.<br/>",2413,교육 - 유아및초·중등교육,"한국교육종단연구2013,교육성장,학업성취"
15072493,유관기관,한국교육개발원,한국교육개발원_2018년 기본연구_중등교육 온라인 개방형 교육체제 구축 방안,보편적인 중등교육의 기회와 교과 선택권을 보장하기 위하여 온라인 교육체제를 구안하고 추진 방안을 마련하고자 수행된 연구이다.,1675,교육 - 유아및초·중등교육,"온라인 개방형교육,학습권,맞춤형 교육과정"
15070657,유관기관,한국교육개발원,한국교육개발원_2019년 기본연구_온라인 학습분석 기반 맞춤형 교육지원 방안 연구,"본 연구는 모두 6장으로, 연구의 개요(Ⅰ), 선행 연구 및 문헌 분석(Ⅱ), 중등 단계 온라인 교육 현황(Ⅲ), 학습분석 기반 맞춤형 교육지원을 위한 조사 분석(Ⅳ), 학습분석 기반 맞춤형 교육지원 방안(Ⅴ), 그리고 정책 제언 및 추진 로드맵(Ⅵ)으로 구성된 연구이다.",1915,교육 - 유아및초·중등교육,"온라인 교육 플랫폼,학습분석,학습 데이터"
15072372,유관기관,한국교육개발원,한국교육개발원_2018년 기본연구_교사 주도 학교교육 혁신 연구,"학교교육의 질을 높이기 위한 학교교육 혁신은 어떠한 모습이며, 이 과정에서 교사는 어떠한 역할을 할 수 있을 것인가에 대한 고민에서 출발하여 그에 대한 방안을 찾기 위해 시도된 연구이다.<br/><br/>",1728,교육 - 유아및초·중등교육,"교사 주도,학교교육 혁신,혁신의 일상성"
15072395,유관기관,한국교육개발원,"한국교육개발원_2018년 기본연구_중학생의 성장과정 분석: 학교, 가정, 지역사회를 중심으로(Ⅲ)",중학생이 겪어가는 삶의 이야기를 추적하면서 담아가는 총 4년간의 질적 종단연구 중 3차년도 연구이다.,1685,교육 - 유아및초·중등교육,"중학생,성장,중학교"
15072409,유관기관,한국교육개발원,한국교육개발원_2018년 연구보고_고교교육 환경 변화 전망과 과제 : 학생들의 시선으로,"학생들의 시선으로 고교 교육의 현실과 미래교육을 바라보고, 학생에게 희망적 교육환경을 조성해주기 위한 정책적 과제를 제안하는 것이 목적인 연구이다.",1623,교육 - 유아및초·중등교육,"고교 교육,학생  시선,교육 환경"
15071100,유관기관,한국교육개발원,한국교육개발원_2019년 기본연구_교원 및 교직환경 국제 비교 연구: TALIS 2018 결과를 중심으로(Ⅰ),본 연구는 OECD가 제공하는 TALIS 2018의 주요 분석 결과를 우리나라 맥락에 맞게 제시하는 것이이 목적인 연구이다.<br/><br/>,1825,교육 - 유아및초·중등교육,"TALIS 2018,교사 양성 교육 및 초기 준비,교사 직무만족 및 동기"
15071130,유관기관,한국교육개발원,한국교육개발원_2019년 기본연구_초·중등학교 인권교육 현황 및 인권의식 분석,"1부에서는 본 연구의 필요 성과 목적(Ⅰ장), 이론적 배경(Ⅱ장), 조사 방법 및 도구 타당화(Ⅲ장) 등 조사 분석을 위한 기초 조사와 분석을 제시하였으며, 2부에서는 수집된 자료를 바탕으로 학교 인권교육,인권의식, 인권 실태를 다각도로 드러낼 수 있도록 각 장별 핵심 주제와 질문을 중심으로 심층 분석 결과를 제시한 연구이다.<br/><br/>",1775,교육 - 유아및초·중등교육,"인권교육,인권의식,인권실태"
15124813,유관기관,한국교육과정평가원,한국교육과정평가원_연구보고서 초록,기존에 개별적으로 제공되던 <br/>2014~2019년 기본 연구사업 보고서의 국문초록 및 영문초록 파일을 통합하여 제공합니다.<br/><br/>※ 관련 데이터<br/> - 연구보고서 목록: https://www.data.go.kr/data/15098907/fileData.do<br/> - Research Reports 목록: https://www.data.go.kr/data/15108738/fileData.do,134,교육 - 유아및초·중등교육,"연구보고서,국문초록,영문초록"
15095124,유관기관,한국교육과정평가원,한국교육과정평가원_우리나라 개정 차시별 학교급별 교육과정 현황,국가교육과정정보센터(NCIC)에서 제공하는 개정 차시별로 고시된 우리나라의 초?중?고등학교 총론/교과/교과 외 교육과정 및 관련 정보입니다.<br/><br/>해당원문은 https://ncic.re.kr/mobile.dwn.ogf.inventoryList.do에서 다운로드 받을 수 있습니다.,815,교육 - 유아및초·중등교육,"우리나라 교육과정,개정 차시별 교육과정,학교급별 교육과정"
15108738,유관기관,한국교육과정평가원,한국교육과정평가원_Research Reports 목록,"한국교육과정평가원에서 발간한 Research Reports를 온라인으로 제공합니다.<br/><br/>링크된 웹페이지를 통해 Reports를 확인할 수 있으며, 연도별로 형식(ebook, PDF 파일)은 상이할 수 있습니다.",283,교육 - 유아및초·중등교육,"연구리포트,목록,연구성과"
15100332,유관기관,한국교육과정평가원,한국교육과정평가원_연구사업 목록,"한국교육과정평가원에서 추진하는 연구사업 정보를 온라인으로 제공합니다.<br/><br/>   - 제공내용: 사업명, 연구진(연구사업 수행자),  연구사업 개요 및 추진 경과 등<br/><br/><br/>※ 연도별 연구 사업 선정현황은 링크된 페이지 좌측 메뉴의 ‘사업실명제 대상사업 선정현황’에서 확인할 수 있습니다.<br/>",393,교육 - 유아및초·중등교육,"사업실명제,연구사업,목록"
15099519,대학교,청주대학교 지방교육재정연구원,청주대학교 지방교육재정연구원_초중등학교위치,"본 데이터는 지방교육재정연구원에서 관리하는 전국 초등학교, 중학교, 고등학교의 위치정보(좌표)를 제공하는 파일입니다.",1974,교육 - 유아및초·중등교육,"초등학교소재지,중학교소재지,학교위치"
15099520,대학교,청주대학교 지방교육재정연구원,청주대학교 지방교육재정연구원_초등학교통학구역,본 데이터는  지방교육재정연구원에서 관리하는 전국 초등학교 통학구역 및 공동통학구역의 공간정보(SHP) 파일입니다.<br/>GIS 소프트웨어에서 공간정보 파일을 열어 확인할 수 있습니다.,1156,교육 - 유아및초·중등교육,"통학구역,학군,학구도"
15099521,대학교,청주대학교 지방교육재정연구원,청주대학교 지방교육재정연구원_학교학구도연계정보,"본 데이터는 지방교육재정연구원에서 관리하는 학교-학구도연계정보(학교ID, 학구ID, 학교명, 학교급 등) 파일입니다.",928,교육 - 유아및초·중등교육,"학구도,교육청,교육행정구역"
15099522,대학교,청주대학교 지방교육재정연구원,청주대학교 지방교육재정연구원_중학교학교군,본 데이터는 지방교육재정연구원에서 관리하는 전국 중학교 학교군 및 중학구의 공간 정보(SHP) 파일입니다.<br/>GIS 소프트웨어에서 공간정보 파일을 열어 확인할 수 있습니다.,1040,교육 - 유아및초·중등교육,"중학구,학군,지도"
15099523,대학교,청주대학교 지방교육재정연구원,청주대학교 지방교육재정연구원_고등학교학교군,본 데이터는 지방교육재정연구원에서 관리하는 평준화 지역 고등학교 학교군의 공간 정보(SHP) 파일입니다.<br/>GIS 소프트웨어에서 공간정보 파일을 열어 확인할 수 있습니다.,1035,교육 - 유아및초·중등교육,"학군,통학구역,지도"
15099524,대학교,청주대학교 지방교육재정연구원,청주대학교 지방교육재정연구원_고등학교비평준화지역,본 데이터는 지방교육재정연구원에서 관리하는 고등학교 비평준화지역 공간정보(SHP) 파일입니다.<br/>GIS 소프트웨어에서 공간정보 파일을 열어 확인할 수 있습니다.,966,교육 - 유아및초·중등교육,"학군,학구,지도"
15099525,대학교,청주대학교 지방교육재정연구원,청주대학교 지방교육재정연구원_교육행정구역,본 데이터는 지방교육재정연구원에서 관리하는 교육행정구역 공간정보(SHP) 파일입니다.<br/>GIS 소프트웨어에서 공간정보 파일을 열어 확인할 수 있습니다.,999,교육 - 유아및초·중등교육,"교육청,교육지원청,지도"
